"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","r.squaredGLMM1","r.squaredGLMM2","r.squaredGLMM3","r.squaredGLMM4","r.squaredGLMM5","r.squaredGLMM6","df","logLik","AICc","delta","weight"
2.26255527748833,"+",-0.191042944663335,"+",0.249965625375646,"+",0.0413872069741373,NA,NA,"+",NA,"+","+",NA,NA,0.613482017572825,0.674067547967452,0.531545546431926,0.613482018047157,0.674067548488627,0.531545546842906,15,-355.849980582894,748.7587846952,7.43093678243918,0.00313373482014234
2.62457686488197,"+",-0.224591002926855,"+",0.114335866976096,NA,0.0883958779709665,"+",NA,NA,0.0248216856755108,"+","+","+",NA,0.646435941089278,0.703213312154376,0.568566969551131,0.646435941645883,0.703213312759868,0.568566970040688,16,-354.348979337652,748.817361660378,7.48951374761725,0.00304328353859761
2.61928252576183,"+",NA,"+",0.152956509612986,NA,0.231000281561605,"+",-0.0707107084782667,NA,NA,NA,"+",NA,NA,0.604821418946371,0.672642855607657,0.510970199969781,0.604821420274492,0.672642857084706,0.510970201091815,11,-361.648651312189,748.963969291044,7.63612137828272,0.00282817952864062
2.10652629658598,"+",-0.20580581825949,"+",0.238455846154872,"+",0.169239102412502,NA,0.0642079548620092,NA,NA,"+","+",NA,NA,0.612036029506671,0.674618634861908,0.526758646180152,0.612036030470474,0.674618635924262,0.526758647009664,14,-357.454968823257,748.996894168253,7.6690462554925,0.00278200193755085
2.26863831733513,"+",-0.187373984894451,"+",0.153608856334149,"+",NA,"+",-0.0536428753015267,NA,0.044115410755808,"+","+",NA,NA,0.635183584745263,0.694622383902371,0.553518306620147,0.635183585795606,0.694622385051002,0.553518307535448,15,-355.981595690546,749.022014910503,7.69416699774251,0.00274727749321665
2.80154656614736,"+",-0.283299551158226,"+",0.215338093048964,NA,NA,NA,0.0587565650766387,"+",-0.196247826258453,"+","+",NA,NA,0.608977797210166,0.670057567963144,0.526535089924088,0.608977797647405,0.670057568444237,0.526535090302134,15,-356.026426877196,749.111677283804,7.78382937104288,0.00262683377259285
2.627309755475,"+",NA,"+",0.139852089677971,NA,0.238425184054415,"+",NA,NA,0.040695602090769,NA,"+",NA,NA,0.604899568408995,0.67279686814289,0.510906295795705,0.604899569739457,0.672796869622691,0.510906296919431,11,-361.726567531481,749.119801729628,7.79195381686691,0.00261618463249027
2.37089514681222,"+",-0.207448545094851,"+",0.216930668507906,NA,NA,NA,-0.0942568954652822,NA,NA,"+","+",NA,NA,0.58214839463739,0.649814296255941,0.490567941434237,0.582148398847893,0.64981430095585,0.490567944982366,12,-360.366368061462,749.127102320108,7.79925440734689,0.00260665219486988
2.14410857388322,"+",-0.187565611988282,"+",0.246819511093,"+",0.169551143500828,NA,NA,NA,-0.0269969664448285,"+","+",NA,NA,0.609578828583951,0.672359038762728,0.524157943528806,0.609578829207715,0.672359039450732,0.524157944065161,14,-357.525445533917,749.137847589574,7.80999967681282,0.00259268515824078
2.88607095470364,"+",0.122921600844391,"+",0.16318475184162,NA,0.179134079698564,"+",NA,"+",NA,NA,"+",NA,NA,0.61039705164593,0.674705795241907,0.522241828004643,0.610397052003904,0.674705795637596,0.522241828310918,13,-358.971435966723,749.142871933447,7.81502402068577,0.00258618006172773
2.79465390152699,"+",-0.244381893441973,"+",0.123650328262404,NA,0.00786012444933269,"+",NA,"+",NA,"+","+","+",NA,0.652498713480081,0.707395309746807,0.57747835144093,0.652498713855017,0.707395310153288,0.577478351772758,17,-352.956892640746,749.18651255422,7.8586646414592,0.00253036003003642
2.43921778619755,"+",NA,"+",0.276989391238737,"+",NA,NA,NA,"+",-0.150818435254384,NA,"+",NA,NA,0.587168777312465,0.65463666329866,0.495508137187883,0.587168777650202,0.654636663675204,0.495508137472898,12,-360.405939362223,749.20624492163,7.87839700886889,0.00250551778373846
